Customer ID,Age,agr_group,Gender,Item Purchased,Category,Purchase Amount (USD),Purchase Amount in INR,Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3310,48,Middle-aged adults,Female,Handbag,Accessories,47,3987.01,Massachusetts,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,19,PayPal,Monthly
3311,45,adults,Female,Jacket,Outerwear,27,2290.41,Iowa,M,Pink,Winter,3.6,No,Debit Card,Free Shipping,No,No,12,PayPal,Fortnightly
3312,29,Young adults,Female,Hat,Accessories,52,4411.16,Florida,L,Blue,Summer,4,No,PayPal,Express,No,No,18,Bank Transfer,Annually
3313,55,Middle-aged adults,Female,Sneakers,Footwear,75,6362.25,Louisiana,L,Black,Summer,3.9,No,Venmo,Next Day Air,No,No,45,Cash,Quarterly
3314,55,Middle-aged adults,Female,Hat,Accessories,30,2544.9,Kansas,XL,Black,Fall,3.9,No,Cash,Express,No,No,45,Credit Card,Monthly
3315,55,Middle-aged adults,Female,Socks,Clothing,94,7974.02,Kansas,M,Violet,Spring,3.3,No,PayPal,Standard,No,No,8,Credit Card,Quarterly
3316,48,Middle-aged adults,Female,Scarf,Accessories,68,5768.44,Kentucky,S,Gold,Summer,2.9,No,Credit Card,Standard,No,No,4,PayPal,Every 3 Months
3317,42,adults,Female,Socks,Clothing,45,3817.35,New Mexico,M,Olive,Summer,3.1,No,Cash,Free Shipping,No,No,5,Debit Card,Fortnightly
3318,21,Young adults,Female,Hat,Accessories,67,5683.61,North Carolina,XL,Pink,Summer,4.7,No,Debit Card,Standard,No,No,30,Cash,Quarterly
3319,45,adults,Female,Jacket,Outerwear,46,3902.18,North Dakota,M,Olive,Summer,3.9,No,Venmo,Free Shipping,No,No,15,PayPal,Monthly
3320,23,Young adults,Female,Shorts,Clothing,31,2629.73,North Dakota,M,Indigo,Summer,4.3,No,Cash,Next Day Air,No,No,17,Credit Card,Every 3 Months
3321,66,Seniors ,Female,Blouse,Clothing,44,3732.52,Illinois,XL,Silver,Fall,4.2,No,Cash,2-Day Shipping,No,No,45,Cash,Every 3 Months
3322,32,adults,Female,Coat,Outerwear,100,8483,Maine,S,Charcoal,Winter,4.3,No,Bank Transfer,Next Day Air,No,No,3,Venmo,Annually
3323,52,Middle-aged adults,Female,Sweater,Clothing,92,7804.36,Indiana,XL,Orange,Winter,4.6,No,Credit Card,Next Day Air,No,No,43,PayPal,Weekly
3324,54,Middle-aged adults,Female,Handbag,Accessories,78,6616.74,North Dakota,M,Yellow,Winter,3.8,No,Venmo,Free Shipping,No,No,4,Credit Card,Monthly
3325,37,adults,Female,T-shirt,Clothing,32,2714.56,Missouri,S,Red,Fall,3.3,No,Venmo,Standard,No,No,41,Venmo,Weekly
3326,29,Young adults,Female,Sandals,Footwear,97,8228.51,Alaska,M,Maroon,Fall,3.7,No,Debit Card,2-Day Shipping,No,No,16,Venmo,Monthly
3327,47,Middle-aged adults,Female,Gloves,Accessories,95,8058.85,North Dakota,M,Magenta,Summer,4.3,No,Cash,Standard,No,No,10,Debit Card,Annually
3328,47,Middle-aged adults,Female,Shorts,Clothing,64,5429.12,Connecticut,M,Black,Spring,4.1,No,Bank Transfer,Express,No,No,2,Debit Card,Quarterly
3329,42,adults,Female,Sandals,Footwear,35,2969.05,Wisconsin,M,Violet,Spring,3.2,No,Venmo,Free Shipping,No,No,11,Cash,Bi-Weekly
3330,34,adults,Female,Backpack,Accessories,54,4580.82,New Jersey,M,Gray,Winter,3.8,No,Debit Card,Express,No,No,1,Debit Card,Bi-Weekly
3331,38,adults,Female,Sneakers,Footwear,96,8143.68,Missouri,M,Black,Spring,3.2,No,PayPal,2-Day Shipping,No,No,41,Bank Transfer,Quarterly
3332,55,Middle-aged adults,Female,Sunglasses,Accessories,58,4920.14,California,M,Pink,Summer,3.5,No,Debit Card,Free Shipping,No,No,39,PayPal,Quarterly
3333,27,Young adults,Female,T-shirt,Clothing,23,1951.09,Washington,M,Silver,Summer,3.1,No,PayPal,2-Day Shipping,No,No,1,PayPal,Bi-Weekly
3334,55,Middle-aged adults,Female,Jeans,Clothing,35,2969.05,Minnesota,M,Violet,Spring,4.2,No,Debit Card,Express,No,No,3,PayPal,Monthly
3335,66,Seniors ,Female,Shirt,Clothing,23,1951.09,California,M,Beige,Summer,3.4,No,Bank Transfer,Free Shipping,No,No,21,Credit Card,Annually
3336,44,adults,Female,Hat,Accessories,94,7974.02,Texas,XL,Cyan,Winter,3.5,No,Credit Card,Express,No,No,48,Bank Transfer,Quarterly
3337,39,adults,Female,Blouse,Clothing,45,3817.35,Montana,M,Brown,Fall,4,No,Venmo,Free Shipping,No,No,24,Debit Card,Annually
3338,23,Young adults,Female,Jacket,Outerwear,23,1951.09,Arizona,L,Blue,Winter,4.4,No,Bank Transfer,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly
3339,29,Young adults,Female,Skirt,Clothing,94,7974.02,Minnesota,L,White,Winter,2.9,No,Venmo,2-Day Shipping,No,No,46,Credit Card,Monthly
3340,20,Young adults,Female,Gloves,Accessories,99,8398.17,Nebraska,M,Cyan,Fall,3.6,No,Debit Card,Store Pickup,No,No,35,Cash,Fortnightly
3341,42,adults,Female,T-shirt,Clothing,36,3053.88,Virginia,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Fortnightly
3342,55,Middle-aged adults,Female,Jacket,Outerwear,50,4241.5,Connecticut,XL,Olive,Summer,4.5,No,Venmo,Standard,No,No,35,Credit Card,Monthly
3343,66,Seniors ,Female,Jacket,Outerwear,81,6871.23,New Jersey,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,45,Credit Card,Weekly
3344,24,Young adults,Female,Shorts,Clothing,31,2629.73,Kentucky,XL,Green,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,6,Cash,Bi-Weekly
3345,62,Seniors ,Female,Hat,Accessories,48,4071.84,Washington,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,No,20,Cash,Annually
3346,28,Young adults,Female,Handbag,Accessories,91,7719.53,Florida,M,Turquoise,Summer,4,No,Cash,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
3347,30,Young adults,Female,Jeans,Clothing,99,8398.17,Oklahoma,M,Black,Summer,3.4,No,PayPal,Express,No,No,30,Venmo,Quarterly
3348,22,Young adults,Female,Shoes,Footwear,70,5938.1,Iowa,XL,Cyan,Summer,4.4,No,Credit Card,Standard,No,No,28,PayPal,Bi-Weekly
3349,28,Young adults,Female,T-shirt,Clothing,74,6277.42,New Hampshire,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,15,Cash,Every 3 Months
3350,35,adults,Female,Jewelry,Accessories,79,6701.57,Georgia,M,Red,Fall,2.8,No,Cash,Store Pickup,No,No,29,PayPal,Quarterly
3351,45,adults,Female,Handbag,Accessories,33,2799.39,Mississippi,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,15,Cash,Bi-Weekly
3352,43,adults,Female,Shirt,Clothing,49,4156.67,New Hampshire,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
3353,55,Middle-aged adults,Female,Belt,Accessories,96,8143.68,Washington,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly
3354,31,adults,Female,Dress,Clothing,66,5598.78,Ohio,L,Teal,Fall,4.6,No,Debit Card,Free Shipping,No,No,19,Credit Card,Every 3 Months
3355,42,adults,Female,Skirt,Clothing,45,3817.35,Maryland,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,No,15,PayPal,Weekly
3356,40,adults,Female,Blouse,Clothing,28,2375.24,Delaware,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly
3357,39,adults,Female,Jeans,Clothing,48,4071.84,Tennessee,M,Silver,Summer,3.5,No,Credit Card,Store Pickup,No,No,13,PayPal,Bi-Weekly
3358,41,adults,Female,Hoodie,Clothing,67,5683.61,Arkansas,M,Pink,Winter,3.5,No,Venmo,Free Shipping,No,No,37,Credit Card,Monthly
3359,56,Middle-aged adults,Female,T-shirt,Clothing,59,5004.97,Tennessee,M,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,26,Cash,Annually
3360,43,adults,Female,Sunglasses,Accessories,74,6277.42,New Hampshire,L,Red,Fall,3.9,No,Credit Card,Next Day Air,No,No,29,Debit Card,Monthly
3361,22,Young adults,Female,Jacket,Outerwear,81,6871.23,Minnesota,M,Maroon,Spring,3.3,No,Venmo,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,47,Middle-aged adults,Female,Shoes,Footwear,26,2205.58,Florida,M,Silver,Spring,4.1,No,Credit Card,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3363,50,Middle-aged adults,Female,Handbag,Accessories,61,5174.63,Tennessee,M,Gray,Summer,3,No,Credit Card,Next Day Air,No,No,48,Venmo,Fortnightly
3364,58,Middle-aged adults,Female,Sweater,Clothing,23,1951.09,California,M,Turquoise,Winter,3,No,PayPal,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
3365,50,Middle-aged adults,Female,Scarf,Accessories,33,2799.39,Oregon,M,Peach,Fall,3.2,No,Cash,Standard,No,No,7,Credit Card,Monthly
3366,43,adults,Female,Skirt,Clothing,58,4920.14,Tennessee,L,Teal,Fall,3.9,No,Bank Transfer,Express,No,No,45,Credit Card,Every 3 Months
3367,38,adults,Female,Gloves,Accessories,65,5513.95,North Carolina,M,Red,Spring,3.6,No,Venmo,2-Day Shipping,No,No,47,Debit Card,Quarterly
3368,44,adults,Female,T-shirt,Clothing,48,4071.84,Tennessee,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,6,Venmo,Fortnightly
3369,30,Young adults,Female,Sandals,Footwear,25,2120.75,Nebraska,M,Blue,Spring,4.8,No,Cash,Express,No,No,29,Bank Transfer,Every 3 Months
3370,47,Middle-aged adults,Female,Sweater,Clothing,51,4326.33,Maine,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,42,Cash,Monthly
3371,30,Young adults,Female,Belt,Accessories,31,2629.73,Illinois,M,Charcoal,Summer,2.8,No,Venmo,Store Pickup,No,No,46,Cash,Fortnightly
3372,49,Middle-aged adults,Female,Hoodie,Clothing,99,8398.17,Colorado,S,Turquoise,Winter,4,No,PayPal,Next Day Air,No,No,28,PayPal,Annually
3373,56,Middle-aged adults,Female,Socks,Clothing,25,2120.75,Pennsylvania,M,Maroon,Winter,4.6,No,Credit Card,Free Shipping,No,No,14,Credit Card,Every 3 Months
3374,70,Seniors ,Female,Sandals,Footwear,52,4411.16,Minnesota,M,Purple,Spring,3.5,No,Debit Card,Store Pickup,No,No,12,Debit Card,Every 3 Months
3375,22,Young adults,Female,Blouse,Clothing,47,3987.01,Nevada,S,Lavender,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,41,Debit Card,Annually
3376,51,Middle-aged adults,Female,Boots,Footwear,98,8313.34,Connecticut,XL,Yellow,Fall,4.9,No,Debit Card,Express,No,No,8,Credit Card,Annually
3377,22,Young adults,Female,Hat,Accessories,46,3902.18,Ohio,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,No,24,Cash,Quarterly
3378,37,adults,Female,Shirt,Clothing,32,2714.56,Kentucky,M,Yellow,Winter,4.6,No,Bank Transfer,Next Day Air,No,No,18,PayPal,Fortnightly
3379,49,Middle-aged adults,Female,Shorts,Clothing,75,6362.25,Minnesota,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,No,6,Cash,Quarterly
3380,61,Seniors ,Female,Handbag,Accessories,51,4326.33,Tennessee,L,Turquoise,Summer,5,No,Debit Card,Store Pickup,No,No,40,Cash,Weekly
3381,41,adults,Female,Dress,Clothing,52,4411.16,North Dakota,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,6,PayPal,Every 3 Months
3382,57,Middle-aged adults,Female,Hat,Accessories,66,5598.78,Minnesota,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27,Credit Card,Quarterly
3383,34,adults,Female,Sweater,Clothing,35,2969.05,Nebraska,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,No,2,Bank Transfer,Weekly
3384,27,Young adults,Female,Coat,Outerwear,43,3647.69,Delaware,M,Pink,Fall,2.6,No,Credit Card,Next Day Air,No,No,39,Venmo,Bi-Weekly
3385,39,adults,Female,Hoodie,Clothing,24,2035.92,Minnesota,L,Maroon,Summer,3.8,No,Credit Card,Free Shipping,No,No,9,Venmo,Quarterly
3386,62,Seniors ,Female,Jewelry,Accessories,83,7040.89,Rhode Island,M,Olive,Winter,2.8,No,PayPal,Standard,No,No,16,Credit Card,Every 3 Months
3387,34,adults,Female,T-shirt,Clothing,62,5259.46,Michigan,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,No,36,Cash,Quarterly
3388,53,Middle-aged adults,Female,Pants,Clothing,78,6616.74,New Jersey,S,Pink,Spring,3.4,No,Venmo,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
3389,35,adults,Female,Sweater,Clothing,61,5174.63,South Dakota,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Credit Card,Weekly
3390,38,adults,Female,Pants,Clothing,57,4835.31,North Carolina,L,Maroon,Fall,3.8,No,Credit Card,Free Shipping,No,No,39,Venmo,Annually
3391,32,adults,Female,Socks,Clothing,70,5938.1,Oregon,S,Red,Summer,3,No,Credit Card,Next Day Air,No,No,38,PayPal,Annually
3392,47,Middle-aged adults,Female,Hoodie,Clothing,57,4835.31,Montana,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
3393,53,Middle-aged adults,Female,Scarf,Accessories,74,6277.42,New Jersey,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,6,Venmo,Bi-Weekly
3394,60,Middle-aged adults,Female,Dress,Clothing,90,7634.7,Arizona,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,No,50,Debit Card,Monthly
3395,31,adults,Female,Sandals,Footwear,98,8313.34,Vermont,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,No,9,PayPal,Annually
3396,44,adults,Female,Dress,Clothing,43,3647.69,Colorado,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,29,Young adults,Female,Pants,Clothing,37,3138.71,Tennessee,XL,Black,Winter,5,No,PayPal,Next Day Air,No,No,5,PayPal,Quarterly
3398,19,Young adults,Female,Blouse,Clothing,38,3223.54,New Jersey,L,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,No,13,Bank Transfer,Bi-Weekly
3399,54,Middle-aged adults,Female,Jeans,Clothing,60,5089.8,Montana,L,Pink,Winter,3.8,No,Cash,Standard,No,No,44,Cash,Fortnightly
3400,40,adults,Female,Pants,Clothing,55,4665.65,Montana,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,No,36,Debit Card,Annually
3401,39,adults,Female,Sunglasses,Accessories,51,4326.33,Nevada,M,Lavender,Fall,4.8,No,Debit Card,Free Shipping,No,No,18,Venmo,Fortnightly
3402,44,adults,Female,Backpack,Accessories,71,6022.93,Nevada,L,Peach,Winter,3.4,No,Venmo,Standard,No,No,39,Credit Card,Weekly
3403,22,Young adults,Female,Hoodie,Clothing,61,5174.63,Louisiana,M,Black,Spring,4.4,No,Venmo,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,30,Young adults,Female,Boots,Footwear,65,5513.95,Illinois,M,Olive,Summer,3.9,No,Credit Card,Standard,No,No,1,Cash,Bi-Weekly
3405,69,Seniors ,Female,Gloves,Accessories,34,2884.22,South Carolina,L,Olive,Fall,3.9,No,Cash,2-Day Shipping,No,No,34,Credit Card,Annually
3406,28,Young adults,Female,Blouse,Clothing,87,7380.21,Washington,M,White,Summer,4.2,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
3407,57,Middle-aged adults,Female,Sweater,Clothing,79,6701.57,Nebraska,M,Red,Spring,4,No,Venmo,Store Pickup,No,No,24,Venmo,Quarterly
3408,46,Middle-aged adults,Female,Dress,Clothing,46,3902.18,Alabama,S,Purple,Spring,2.6,No,Bank Transfer,Store Pickup,No,No,20,Cash,Quarterly
3409,48,Middle-aged adults,Female,Socks,Clothing,72,6107.76,Montana,L,Purple,Summer,4.4,No,PayPal,Standard,No,No,11,Bank Transfer,Annually
3410,24,Young adults,Female,Shirt,Clothing,93,7889.19,Minnesota,M,Teal,Summer,3.2,No,PayPal,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,50,Middle-aged adults,Female,Sandals,Footwear,76,6447.08,Ohio,L,Teal,Summer,4.3,No,PayPal,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
3412,29,Young adults,Female,Shoes,Footwear,56,4750.48,New York,L,Gray,Winter,4.9,No,Venmo,2-Day Shipping,No,No,45,Cash,Weekly
3413,61,Seniors ,Female,Sandals,Footwear,83,7040.89,Indiana,M,Magenta,Fall,3.8,No,Credit Card,Store Pickup,No,No,31,Venmo,Quarterly
3414,34,adults,Female,Gloves,Accessories,90,7634.7,Delaware,XL,Black,Winter,2.5,No,Cash,Express,No,No,16,PayPal,Bi-Weekly
3415,27,Young adults,Female,Boots,Footwear,94,7974.02,Connecticut,M,Maroon,Spring,4.9,No,Venmo,Next Day Air,No,No,3,Bank Transfer,Quarterly
3416,38,adults,Female,Blouse,Clothing,68,5768.44,New York,M,Gold,Fall,3,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Annually
3417,25,Young adults,Female,Sandals,Footwear,53,4495.99,Alabama,M,Purple,Spring,3.2,No,PayPal,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,54,Middle-aged adults,Female,Coat,Outerwear,35,2969.05,Massachusetts,M,Blue,Summer,2.9,No,PayPal,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53,Middle-aged adults,Female,Jacket,Outerwear,30,2544.9,South Carolina,M,Beige,Summer,2.8,No,Cash,Free Shipping,No,No,35,Debit Card,Annually
3420,23,Young adults,Female,Jewelry,Accessories,26,2205.58,West Virginia,L,Indigo,Winter,3.1,No,Venmo,Store Pickup,No,No,5,Venmo,Bi-Weekly
3421,19,Young adults,Female,Hat,Accessories,60,5089.8,Kentucky,M,Purple,Winter,3.4,No,Debit Card,Express,No,No,35,PayPal,Bi-Weekly
3422,57,Middle-aged adults,Female,Shoes,Footwear,30,2544.9,New Jersey,M,Maroon,Summer,2.9,No,PayPal,Free Shipping,No,No,27,PayPal,Weekly
3423,19,Young adults,Female,Coat,Outerwear,91,7719.53,New York,L,Beige,Winter,3.2,No,Credit Card,Next Day Air,No,No,9,Venmo,Monthly
3424,33,adults,Female,Boots,Footwear,71,6022.93,Massachusetts,M,Brown,Spring,3.8,No,Venmo,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,33,adults,Female,Scarf,Accessories,64,5429.12,Florida,L,Green,Summer,3.6,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,38,adults,Female,Hat,Accessories,54,4580.82,Michigan,M,Blue,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Middle-aged adults,Female,Socks,Clothing,35,2969.05,Oregon,XL,Magenta,Fall,4.8,No,PayPal,2-Day Shipping,No,No,31,Credit Card,Annually
3428,39,adults,Female,T-shirt,Clothing,38,3223.54,Michigan,XL,Turquoise,Winter,2.5,No,Bank Transfer,Store Pickup,No,No,44,Cash,Annually
3429,32,adults,Female,Jewelry,Accessories,69,5853.27,Washington,M,Gray,Fall,2.5,No,Debit Card,Next Day Air,No,No,20,Venmo,Monthly
3430,27,Young adults,Female,Skirt,Clothing,96,8143.68,Alaska,S,Purple,Winter,4.6,No,Debit Card,Express,No,No,34,Debit Card,Weekly
3431,67,Seniors ,Female,Socks,Clothing,73,6192.59,Montana,M,Lavender,Winter,4.2,No,Credit Card,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,46,Middle-aged adults,Female,Belt,Accessories,49,4156.67,New Mexico,S,Green,Summer,4.2,No,Cash,Express,No,No,20,Venmo,Annually
3433,36,adults,Female,Boots,Footwear,44,3732.52,Connecticut,M,Gray,Summer,4.8,No,Credit Card,2-Day Shipping,No,No,46,PayPal,Every 3 Months
3434,62,Seniors ,Female,Socks,Clothing,93,7889.19,Alaska,M,Yellow,Spring,4.5,No,Cash,Free Shipping,No,No,28,PayPal,Annually
3435,31,adults,Female,Pants,Clothing,72,6107.76,Ohio,S,Orange,Summer,3.3,No,PayPal,2-Day Shipping,No,No,6,Venmo,Fortnightly
3436,68,Seniors ,Female,Socks,Clothing,91,7719.53,Montana,M,Beige,Summer,2.7,No,Debit Card,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,57,Middle-aged adults,Female,Belt,Accessories,83,7040.89,Nebraska,L,Peach,Winter,2.8,No,Venmo,2-Day Shipping,No,No,41,Bank Transfer,Monthly
3438,22,Young adults,Female,Jacket,Outerwear,62,5259.46,Oklahoma,S,Green,Winter,3.5,No,Venmo,2-Day Shipping,No,No,50,PayPal,Annually
3439,26,Young adults,Female,Shirt,Clothing,71,6022.93,Kentucky,M,Violet,Fall,3,No,Debit Card,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,adults,Female,Gloves,Accessories,93,7889.19,Idaho,M,Gray,Summer,4.5,No,Cash,Express,No,No,25,Venmo,Quarterly
3441,45,adults,Female,Handbag,Accessories,63,5344.29,Maryland,L,Magenta,Fall,4.3,No,Credit Card,2-Day Shipping,No,No,2,PayPal,Weekly
3442,64,Seniors ,Female,Sweater,Clothing,96,8143.68,Tennessee,XL,Charcoal,Fall,4.1,No,Debit Card,Standard,No,No,15,Credit Card,Annually
3443,28,Young adults,Female,Skirt,Clothing,78,6616.74,Michigan,M,Violet,Spring,4.3,No,Venmo,Next Day Air,No,No,12,PayPal,Weekly
3444,47,Middle-aged adults,Female,Dress,Clothing,24,2035.92,Tennessee,L,Silver,Summer,5,No,PayPal,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Middle-aged adults,Female,Pants,Clothing,63,5344.29,Rhode Island,S,Green,Summer,3.8,No,Cash,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3446,42,adults,Female,Hat,Accessories,58,4920.14,Florida,M,Magenta,Fall,4.9,No,Venmo,Standard,No,No,3,Debit Card,Annually
3447,51,Middle-aged adults,Female,Boots,Footwear,55,4665.65,Louisiana,S,Purple,Spring,5,No,Debit Card,2-Day Shipping,No,No,20,Cash,Weekly
3448,62,Seniors ,Female,Sandals,Footwear,58,4920.14,Arkansas,M,Blue,Fall,4.3,No,Debit Card,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,18,children,Female,Coat,Outerwear,28,2375.24,Kentucky,S,Yellow,Winter,4.1,No,PayPal,Express,No,No,32,Bank Transfer,Fortnightly
3450,48,Middle-aged adults,Female,Blouse,Clothing,37,3138.71,Kansas,M,Brown,Spring,4.5,No,PayPal,Standard,No,No,35,Cash,Monthly
3451,20,Young adults,Female,Shorts,Clothing,78,6616.74,Vermont,M,Pink,Spring,3.6,No,PayPal,Store Pickup,No,No,31,PayPal,Monthly
3452,32,adults,Female,Blouse,Clothing,73,6192.59,Nevada,XL,Silver,Fall,3,No,Bank Transfer,Free Shipping,No,No,13,Credit Card,Annually
3453,26,Young adults,Female,Jacket,Outerwear,20,1696.6,Oklahoma,M,Indigo,Spring,3.7,No,Credit Card,Next Day Air,No,No,3,Venmo,Fortnightly
3454,31,adults,Female,Shirt,Clothing,60,5089.8,Alabama,L,Pink,Winter,4.3,No,Venmo,Standard,No,No,48,Venmo,Bi-Weekly
3455,55,Middle-aged adults,Female,Handbag,Accessories,71,6022.93,Louisiana,S,Lavender,Fall,4.6,No,Cash,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,49,Middle-aged adults,Female,T-shirt,Clothing,89,7549.87,Ohio,M,Orange,Fall,4.7,No,Bank Transfer,Standard,No,No,13,Venmo,Annually
3457,42,adults,Female,Hoodie,Clothing,53,4495.99,Texas,M,Red,Fall,4.6,No,Bank Transfer,Express,No,No,21,Venmo,Monthly
3458,64,Seniors ,Female,Jewelry,Accessories,87,7380.21,Maryland,M,Gray,Summer,3,No,Bank Transfer,Express,No,No,29,Cash,Fortnightly
3459,68,Seniors ,Female,Jewelry,Accessories,37,3138.71,West Virginia,L,Violet,Spring,3.4,No,PayPal,Standard,No,No,24,Venmo,Quarterly
3460,68,Seniors ,Female,Hoodie,Clothing,37,3138.71,Ohio,L,Green,Fall,3.8,No,Venmo,Express,No,No,21,PayPal,Annually
3461,41,adults,Female,Scarf,Accessories,78,6616.74,Indiana,M,Gold,Spring,3.1,No,Credit Card,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,51,Middle-aged adults,Female,Shoes,Footwear,23,1951.09,Wyoming,S,Maroon,Spring,4.4,No,Venmo,Standard,No,No,47,Cash,Quarterly
3463,44,adults,Female,Jeans,Clothing,73,6192.59,Michigan,L,Olive,Spring,4.5,No,Bank Transfer,Standard,No,No,34,Credit Card,Every 3 Months
3464,27,Young adults,Female,Jewelry,Accessories,27,2290.41,Maine,M,Yellow,Fall,2.8,No,Debit Card,2-Day Shipping,No,No,45,PayPal,Fortnightly
3465,36,adults,Female,Coat,Outerwear,59,5004.97,Utah,S,Peach,Winter,2.7,No,Debit Card,Next Day Air,No,No,12,PayPal,Annually
3466,19,Young adults,Female,Backpack,Accessories,53,4495.99,Iowa,M,Gold,Spring,3.4,No,Bank Transfer,Standard,No,No,31,Debit Card,Weekly
3467,49,Middle-aged adults,Female,Socks,Clothing,42,3562.86,Maryland,S,Purple,Summer,4.6,No,Debit Card,Standard,No,No,43,Bank Transfer,Annually
3468,18,children,Female,Scarf,Accessories,45,3817.35,Texas,M,Charcoal,Fall,5,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Annually
3469,36,adults,Female,Sunglasses,Accessories,89,7549.87,Ohio,S,Indigo,Winter,3.5,No,Credit Card,Standard,No,No,36,Debit Card,Quarterly
3470,36,adults,Female,Socks,Clothing,85,7210.55,North Dakota,L,Magenta,Fall,3.3,No,Bank Transfer,Store Pickup,No,No,12,Cash,Annually
3471,19,Young adults,Female,Coat,Outerwear,69,5853.27,West Virginia,S,Olive,Summer,4.5,No,Cash,Free Shipping,No,No,31,Cash,Bi-Weekly
